id,pilot,planet,passenger,trip_completed,trip_requested,trip_started,trip_ended,price,pilot_rating,passenger_rating
7765,87,3,256,1,1513457227.0,1513457570.0,1513461074.0,1251.0,5.0,5.0
7766,97,4,424,1,1493849508.0,1493849950.0,1493852888.0,1081.0,5.0,5.0
7767,18,3,824,1,1512838107.0,1512838327.0,1512841509.0,1440.0,2.0,5.0
7768,99,6,185,1,1512689394.0,1512689665.0,1512690374.0,412.0,5.0,5.0
7769,17,5,199,1,1508528123.0,1508528495.0,1508531897.0,1526.0,5.0,5.0
7770,21,2,829,1,1513398765.0,1513398990.0,1513401319.0,898.0,5.0,5.0
7771,16,6,850,1,1511148285.0,1511148404.0,1511148966.0,368.0,5.0,2.0
7772,21,2,201,1,1508769744.0,1508769863.0,1508772635.0,1281.0,5.0,5.0
7773,31,6,738,1,1506907729.0,1506908382.0,1506911302.0,1075.0,5.0,5.0
7774,73,3,204,1,1514512805.0,1514513405.0,1514515104.0,709.0,5.0,5.0
7775,48,2,669,1,1513057060.0,1513057672.0,1513060816.0,1143.0,5.0,5.0
7776,99,6,690,1,1513248161.0,1513248384.0,1513250147.0,887.0,5.0,5.0
7777,24,6,231,1,1513912767.0,1513913656.0,1513916324.0,1000.0,5.0,5.0
7778,92,3,712,1,1514661414.0,1514662136.0,1514663539.0,747.0,5.0,5.0
7779,50,4,736,1,1513107929.0,1513108744.0,1513109350.0,436.0,2.0,1.0
7780,36,2,403,1,1507192311.0,1507192611.0,1507194428.0,908.0,5.0,5.0
7781,73,3,404,0,1510226501.0,1510227303.0,1510230626.0,1495.0,5.0,5.0
7782,77,6,473,1,1512779082.0,1512779238.0,1512781113.0,762.0,5.0,5.0
7783,45,3,519,1,1512471720.0,1512472245.0,1512473329.0,622.0,5.0,5.0
7784,73,3,867,1,1504526390.0,1504526926.0,1504528206.0,699.0,1.0,5.0
7785,52,3,847,1,1506624122.0,1506624262.0,1506624744.0,387.0,5.0,5.0
7786,94,6,419,1,1508719882.0,1508720278.0,1508723467.0,1156.0,5.0,5.0
7787,59,3,119,1,1512738296.0,1512738838.0,1512741120.0,1089.0,3.0,5.0
7788,19,6,391,1,1508017913.0,1508018017.0,1508018450.0,329.0,5.0,5.0
7789,99,6,427,1,1513422816.0,1513422977.0,1513426150.0,1437.0,5.0,5.0
7790,94,6,223,1,1508553768.0,1508554117.0,1508556280.0,848.0,4.0,5.0
7791,97,4,399,1,1500246054.0,1500246564.0,1500247732.0,550.0,5.0,5.0
7792,17,5,238,1,1512325624.0,1512326189.0,1512327838.0,843.0,4.0,5.0
7793,73,3,504,1,1499631469.0,1499632322.0,1499633432.0,532.0,4.0,5.0
7794,67,2,989,0,1506806611.0,1506806711.0,1506807292.0,374.0,4.0,5.0
7795,0,0,732,1,1514716993.0,1514717657.0,1514718537.0,543.0,5.0,5.0
7796,36,2,982,1,1514055776.0,1514055898.0,1514059452.0,1586.0,5.0,5.0
7797,64,3,277,1,1514268115.0,1514268819.0,1514270912.0,827.0,5.0,5.0
7798,20,3,503,1,1514698874.0,1514699081.0,1514701954.0,1061.0,5.0,5.0
7799,3,2,163,1,1512952596.0,1512952713.0,1512953411.0,409.0,5.0,5.0
7800,73,3,271,1,1503936454.0,1503936544.0,1503939133.0,1209.0,5.0,5.0
7801,28,5,586,1,1514412248.0,1514412384.0,1514413926.0,662.0,1.0,5.0
7802,21,2,987,1,1510375115.0,1510375303.0,1510377742.0,931.0,1.0,1.0
7803,77,6,322,1,1513508132.0,1513508440.0,1513510449.0,983.0,5.0,2.0
7804,80,3,644,1,1512341253.0,1512341551.0,1512342041.0,346.0,5.0,5.0
7805,87,3,88,1,1510057263.0,1510057798.0,1510058437.0,449.0,5.0,5.0
7806,28,5,368,1,1511482915.0,1511483682.0,1511484096.0,324.0,5.0,2.0
7807,53,3,927,1,1505775139.0,1505775401.0,1505777545.0,843.0,5.0,1.0
7808,53,3,753,1,1511194914.0,1511195073.0,1511195911.0,526.0,1.0,5.0
7809,88,2,554,1,1512789184.0,1512789669.0,1512790077.0,322.0,5.0,5.0
7810,34,5,958,1,1512828465.0,1512828880.0,1512829494.0,439.0,5.0,5.0
7811,90,6,834,0,1514731756.0,1514732098.0,1514732719.0,442.0,2.0,1.0
7812,92,3,110,1,1509436352.0,1509436977.0,1509440213.0,1170.0,5.0,5.0
7813,61,4,589,1,1512258384.0,1512258776.0,1512261392.0,984.0,5.0,4.0
7814,92,3,10,0,1513460011.0,1513460507.0,1513462327.0,745.0,5.0,5.0
7815,36,2,207,1,1512566896.0,1512567441.0,1512568405.0,575.0,5.0,5.0
7816,87,3,138,1,1510740231.0,1510740594.0,1510744015.0,1534.0,4.0,5.0
7817,90,6,908,1,1504789118.0,1504789185.0,1504789524.0,332.0,5.0,5.0
7818,61,4,448,0,1514638347.0,1514639127.0,1514640513.0,740.0,5.0,1.0
7819,64,3,776,1,1499388626.0,1499389486.0,1499392125.0,991.0,5.0,5.0
7820,53,3,954,1,1512280053.0,1512280412.0,1512281900.0,646.0,5.0,5.0
7821,32,3,580,1,1514445447.0,1514446256.0,1514448369.0,833.0,5.0,5.0
7822,52,3,734,1,1512833661.0,1512834340.0,1512837455.0,1414.0,5.0,5.0
7823,50,4,134,1,1513809247.0,1513809331.0,1513811240.0,772.0,5.0,3.0
7824,34,5,602,1,1508746350.0,1508746832.0,1508748864.0,992.0,5.0,5.0
7825,87,3,528,1,1511380996.0,1511381418.0,1511384420.0,1100.0,5.0,5.0
7826,48,2,576,1,1500507445.0,1500508261.0,1500509897.0,690.0,1.0,5.0
7827,9,2,643,1,1514598911.0,1514598999.0,1514599380.0,314.0,5.0,5.0
7829,26,2,375,1,1510077658.0,1510078343.0,1510078719.0,346.0,4.0,5.0
7830,3,2,136,1,1502375799.0,1502376243.0,1502378530.0,1091.0,3.0,5.0
7831,19,6,209,1,1514698452.0,1514698953.0,1514700956.0,800.0,4.0,5.0
7832,66,3,831,1,1513817440.0,1513817990.0,1513820603.0,983.0,2.0,5.0
7833,39,3,943,1,1513522317.0,1513522968.0,1513525115.0,1037.0,3.0,4.0
7834,79,3,927,0,1512208529.0,1512208589.0,1512209137.0,495.0,5.0,5.0
7835,61,4,75,1,1513526010.0,1513526660.0,1513527926.0,693.0,5.0,5.0
7836,91,3,778,1,1510309296.0,1510310002.0,1510312791.0,1287.0,5.0,1.0
7837,75,1,694,1,1513827213.0,1513827896.0,1513831444.0,1264.0,1.0,5.0
7838,81,5,390,1,1509585105.0,1509585363.0,1509588894.0,1259.0,1.0,5.0
7839,3,2,481,1,1514033960.0,1514034498.0,1514037098.0,1213.0,5.0,5.0
7841,84,3,246,1,1513042078.0,1513042305.0,1513044082.0,733.0,5.0,5.0
7842,26,2,11,1,1507177029.0,1507177443.0,1507179976.0,959.0,4.0,5.0
7843,16,6,871,1,1501349816.0,1501350019.0,1501351029.0,745.0,1.0,4.0
7845,73,3,803,1,1502509445.0,1502510333.0,1502511912.0,673.0,5.0,1.0
7846,84,3,221,1,1513480395.0,1513481154.0,1513483732.0,973.0,5.0,5.0
7847,61,4,564,1,1512264727.0,1512264884.0,1512266108.0,567.0,4.0,5.0
7848,49,0,582,1,1512607195.0,1512607681.0,1512608367.0,405.0,5.0,5.0
7849,68,2,905,1,1513995476.0,1513996356.0,1513999142.0,1035.0,5.0,5.0
7850,40,5,614,1,1514633640.0,1514634212.0,1514634799.0,428.0,1.0,5.0
7851,62,4,308,1,1503137442.0,1503137672.0,1503138848.0,658.0,5.0,5.0
7852,26,2,727,1,1502275120.0,1502275268.0,1502278698.0,1537.0,5.0,5.0
7853,92,3,255,1,1508853023.0,1508853368.0,1508854463.0,627.0,5.0,4.0
7854,17,5,567,1,1505454048.0,1505454563.0,1505458027.0,1239.0,5.0,5.0
7855,92,3,53,1,1514360634.0,1514361074.0,1514363460.0,915.0,1.0,5.0
7856,86,1,991,1,1501305747.0,1501305958.0,1501308503.0,963.0,5.0,5.0
7857,92,3,677,1,1511752698.0,1511753381.0,1511754823.0,632.0,4.0,5.0
7859,0,0,642,1,1514189838.0,1514190664.0,1514193177.0,1180.0,5.0,1.0
7860,16,6,407,1,1504419476.0,1504419875.0,1504422270.0,918.0,5.0,5.0
7861,92,3,485,1,1507804604.0,1507805131.0,1507805821.0,469.0,5.0,5.0
7862,91,3,128,1,1507967014.0,1507967604.0,1507969799.0,858.0,5.0,5.0
7863,39,3,507,1,1513004057.0,1513004786.0,1513008359.0,1593.0,4.0,5.0
7864,0,0,590,1,1504186187.0,1504186367.0,1504189105.0,1267.0,3.0,5.0
7865,81,5,329,1,1501404406.0,1501404472.0,1501405442.0,578.0,5.0,4.0
7866,19,6,244,1,1505088611.0,1505089396.0,1505091195.0,739.0,1.0,5.0
7867,99,6,799,1,1511904888.0,1511905401.0,1511908771.0,1210.0,2.0,1.0
7868,50,4,79,1,1504852216.0,1504852924.0,1504854118.0,558.0,5.0,5.0
7869,18,3,701,1,1512849287.0,1512849526.0,1512849833.0,319.0,5.0,5.0
7870,89,2,275,1,1508934234.0,1508934673.0,1508937695.0,1378.0,5.0,5.0
7871,86,1,317,1,1508551876.0,1508552056.0,1508554612.0,966.0,5.0,5.0
7872,36,2,433,1,1514350760.0,1514351419.0,1514353270.0,755.0,5.0,5.0
7873,68,2,24,1,1513054305.0,1513055096.0,1513058345.0,1174.0,3.0,5.0
7874,49,0,594,0,1512787052.0,1512787729.0,1512789434.0,711.0,4.0,5.0
7875,97,4,446,1,1513532387.0,1513532636.0,1513534786.0,1360.0,5.0,4.0
7876,21,2,327,1,1511733606.0,1511734433.0,1511735262.0,448.0,5.0,5.0
7877,0,0,963,1,1505880734.0,1505881331.0,1505882959.0,688.0,2.0,5.0
7878,19,6,714,1,1501027361.0,1501028215.0,1501030515.0,889.0,1.0,5.0
7881,20,3,517,1,1509792216.0,1509792589.0,1509795944.0,1508.0,3.0,5.0
7882,98,4,159,1,1498101134.0,1498101704.0,1498104322.0,985.0,5.0,5.0
7883,62,4,575,1,1512995107.0,1512995901.0,1512998806.0,1332.0,5.0,5.0
7884,40,5,570,1,1511873594.0,1511873898.0,1511874231.0,329.0,5.0,5.0
7885,39,3,954,1,1508975295.0,1508976138.0,1508977887.0,724.0,5.0,3.0
7886,75,1,681,1,1497947458.0,1497947722.0,1497950081.0,1120.0,5.0,5.0
7887,26,2,697,1,1514459792.0,1514460003.0,1514460560.0,417.0,5.0,5.0
7888,26,2,77,1,1508619861.0,1508620368.0,1508623149.0,1034.0,5.0,5.0
7889,40,5,130,1,1510560588.0,1510561030.0,1510564446.0,1532.0,5.0,5.0
7890,50,4,704,1,1507371580.0,1507371854.0,1507373644.0,898.0,5.0,2.0
7891,31,6,547,1,1507266959.0,1507267494.0,1507270541.0,1114.0,2.0,3.0
7893,20,3,851,1,1511612949.0,1511613686.0,1511616523.0,1306.0,5.0,5.0
7894,24,6,332,1,1507916568.0,1507916685.0,1507920239.0,2119.0,4.0,5.0
7895,9,2,326,1,1514198238.0,1514198993.0,1514201856.0,1316.0,5.0,5.0
7896,61,4,339,1,1510671605.0,1510672050.0,1510674888.0,1306.0,5.0,5.0
7897,16,6,584,1,1513588286.0,1513589079.0,1513591179.0,1333.0,4.0,5.0
7898,66,3,355,1,1507453268.0,1507453467.0,1507455738.0,1426.0,5.0,2.0
7899,23,5,903,0,1508754150.0,1508754892.0,1508755519.0,444.0,5.0,5.0
7900,84,3,193,1,1514208740.0,1514209630.0,1514210576.0,568.0,5.0,5.0
7901,75,1,85,1,1511719408.0,1511720270.0,1511723745.0,1555.0,1.0,1.0
7902,53,3,588,1,1513794737.0,1513794832.0,1513796886.0,1001.0,5.0,5.0
7903,64,3,2,1,1503702182.0,1503702590.0,1503705793.0,1160.0,5.0,4.0
7904,20,3,970,1,1509350335.0,1509350500.0,1509351090.0,376.0,5.0,5.0
7905,77,6,320,1,1510887915.0,1510888184.0,1510890483.0,889.0,3.0,3.0
7906,61,4,195,1,1514377673.0,1514378225.0,1514380325.0,1018.0,5.0,5.0
7907,34,5,14,0,1514654310.0,1514654846.0,1514657064.0,1397.0,5.0,5.0
7908,17,5,222,1,1505053556.0,1505054303.0,1505057061.0,1275.0,5.0,2.0
7909,37,5,41,1,1511137250.0,1511137441.0,1511139057.0,684.0,4.0,5.0
7910,37,5,660,1,1511115575.0,1511116235.0,1511118039.0,903.0,5.0,5.0
7911,97,4,234,1,1513421150.0,1513421717.0,1513424951.0,1461.0,5.0,5.0
7912,75,1,936,1,1510139134.0,1510139235.0,1510141108.0,930.0,5.0,5.0
7913,32,3,954,1,1511590053.0,1511590340.0,1511591943.0,680.0,5.0,5.0
7914,64,3,30,1,1512398812.0,1512398980.0,1512400294.0,712.0,5.0,5.0
7915,61,4,830,1,1512363811.0,1512364633.0,1512366019.0,615.0,5.0,1.0
7916,49,0,344,1,1514085942.0,1514086343.0,1514088422.0,823.0,5.0,2.0
7917,66,3,541,0,1514553948.0,1514554537.0,1514557517.0,1362.0,5.0,5.0
7918,34,5,951,1,1510833001.0,1510833096.0,1510833761.0,459.0,3.0,2.0
7919,63,2,641,1,1513433185.0,1513433562.0,1513436401.0,1307.0,5.0,4.0
7920,33,2,366,1,1514359775.0,1514360283.0,1514360589.0,291.0,5.0,4.0
7921,32,3,514,1,1510097242.0,1510097470.0,1510100056.0,975.0,4.0,5.0
7922,10,3,649,1,1510991409.0,1510991965.0,1510995471.0,1251.0,5.0,1.0
7923,37,5,839,1,1509488575.0,1509489319.0,1509492484.0,1149.0,5.0,4.0
7924,61,4,860,1,1512147975.0,1512148565.0,1512149130.0,505.0,5.0,5.0
7925,61,4,463,1,1512342003.0,1512342564.0,1512344698.0,840.0,5.0,5.0
7926,37,5,41,1,1511251531.0,1511252359.0,1511253051.0,469.0,5.0,5.0
7927,3,2,890,1,1503317562.0,1503317691.0,1503320169.0,1166.0,5.0,5.0
7928,17,5,38,1,1509422288.0,1509422542.0,1509423777.0,570.0,5.0,5.0
7929,82,6,432,1,1509314834.0,1509315688.0,1509317874.0,855.0,2.0,5.0
7930,75,1,828,1,1504603513.0,1504604180.0,1504605611.0,972.0,1.0,5.0
7931,61,4,279,1,1514516383.0,1514516982.0,1514518329.0,604.0,5.0,5.0
7932,91,3,192,1,1510362227.0,1510362671.0,1510365739.0,1120.0,5.0,5.0
7933,33,2,498,1,1501813737.0,1501814300.0,1501817250.0,1084.0,5.0,5.0
7934,82,6,690,1,1507608613.0,1507609406.0,1507611065.0,697.0,5.0,5.0
7935,36,2,829,1,1513410365.0,1513411023.0,1513414317.0,1188.0,5.0,5.0
7936,83,3,615,1,1511948431.0,1511949250.0,1511951956.0,1661.0,5.0,5.0
7937,16,6,765,0,1514358268.0,1514358889.0,1514361494.0,981.0,4.0,3.0
7938,16,6,587,1,1504118060.0,1504118826.0,1504120937.0,1023.0,5.0,5.0
7939,83,3,271,1,1511099020.0,1511099216.0,1511100271.0,611.0,5.0,5.0
7940,30,4,795,1,1514330766.0,1514331038.0,1514332267.0,568.0,5.0,3.0
7941,52,3,581,1,1510653003.0,1510653457.0,1510656052.0,1601.0,5.0,5.0
7942,16,6,933,1,1506353980.0,1506354139.0,1506354525.0,350.0,5.0,5.0
7943,63,2,667,1,1514158872.0,1514159752.0,1514161797.0,813.0,5.0,5.0
7944,50,4,179,1,1503998859.0,1503999276.0,1504001805.0,1565.0,2.0,5.0
7945,17,5,437,1,1509702581.0,1509703232.0,1509704780.0,1035.0,5.0,5.0
7946,82,6,74,1,1512836173.0,1512836287.0,1512838985.0,1252.0,5.0,5.0
7947,21,2,269,1,1495390843.0,1495391182.0,1495393276.0,1016.0,5.0,2.0
7948,92,3,925,1,1508915556.0,1508916227.0,1508916678.0,335.0,3.0,5.0
7949,97,4,550,1,1493667724.0,1493668511.0,1493669215.0,474.0,1.0,4.0
7950,84,3,170,1,1498019335.0,1498019453.0,1498022054.0,980.0,5.0,4.0
7951,34,5,760,1,1513594120.0,1513594582.0,1513595727.0,646.0,4.0,5.0
7952,39,3,483,1,1508438145.0,1508438902.0,1508441684.0,1284.0,5.0,5.0
7954,61,4,405,0,1511342296.0,1511342965.0,1511344220.0,877.0,5.0,5.0
7955,73,3,927,1,1505967689.0,1505968271.0,1505969440.0,550.0,5.0,5.0
7956,45,3,781,1,1503031059.0,1503031430.0,1503032894.0,639.0,5.0,5.0
7957,99,6,253,1,1514159800.0,1514160555.0,1514162336.0,734.0,4.0,5.0
7958,82,6,858,1,1514199127.0,1514199262.0,1514202255.0,1367.0,5.0,5.0
7959,52,3,30,1,1510407701.0,1510407935.0,1510410922.0,1364.0,5.0,4.0
7960,28,5,784,1,1509653347.0,1509653798.0,1509655985.0,856.0,5.0,5.0
7961,86,1,665,1,1511940214.0,1511941055.0,1511942447.0,617.0,5.0,5.0
7962,48,2,472,1,1512859329.0,1512859404.0,1512861020.0,684.0,5.0,5.0
7963,32,3,119,1,1506934578.0,1506934987.0,1506938126.0,1424.0,5.0,5.0
7964,59,3,128,1,1512146424.0,1512146569.0,1512147819.0,687.0,5.0,4.0
7965,61,4,772,1,1510825452.0,1510826348.0,1510828936.0,1597.0,5.0,5.0
7966,26,2,146,1,1499423614.0,1499424061.0,1499424937.0,541.0,5.0,1.0
7967,67,2,773,1,1513260206.0,1513261016.0,1513261729.0,478.0,5.0,5.0
7968,88,2,667,1,1514527210.0,1514528052.0,1514530795.0,1022.0,1.0,1.0
7969,61,4,212,0,1510741502.0,1510742014.0,1510745365.0,1506.0,5.0,5.0
7970,63,2,959,1,1513481943.0,1513482264.0,1513482960.0,408.0,4.0,2.0
7971,17,5,300,1,1509571916.0,1509572790.0,1509574641.0,755.0,5.0,5.0
7972,21,2,757,1,1504873684.0,1504874041.0,1504875619.0,815.0,1.0,3.0
7973,67,2,536,1,1513789540.0,1513790206.0,1513792702.0,1547.0,5.0,5.0
7974,45,3,700,1,1513265539.0,1513266237.0,1513267109.0,540.0,5.0,3.0
7975,28,5,979,1,1513930297.0,1513930753.0,1513933887.0,1422.0,5.0,4.0
7976,9,2,416,1,1512897614.0,1512898239.0,1512898720.0,459.0,5.0,5.0
7977,83,3,793,1,1507761332.0,1507761489.0,1507762511.0,506.0,2.0,4.0
7978,16,6,524,1,1513137684.0,1513138411.0,1513139990.0,673.0,5.0,5.0
7979,28,5,691,1,1514748859.0,1514749018.0,1514750119.0,629.0,5.0,5.0
7980,59,3,776,1,1512152751.0,1512153108.0,1512155536.0,1146.0,2.0,1.0
7981,10,3,478,1,1513091024.0,1513091706.0,1513093264.0,807.0,5.0,3.0
7982,39,3,453,1,1513239189.0,1513239607.0,1513241018.0,750.0,2.0,5.0
7983,49,0,731,1,1512768771.0,1512769181.0,1512771809.0,988.0,5.0,3.0
7984,37,5,160,1,1509067341.0,1509067997.0,1509070369.0,911.0,5.0,5.0
7985,53,3,607,1,1505898512.0,1505898689.0,1505900988.0,1441.0,5.0,5.0
7986,19,6,383,1,1510350388.0,1510350882.0,1510351270.0,316.0,4.0,5.0
7987,24,6,682,1,1514505223.0,1514505725.0,1514507037.0,593.0,5.0,5.0
7988,73,3,19,1,1511218792.0,1511218867.0,1511221952.0,1125.0,4.0,5.0
7989,81,5,861,1,1501096988.0,1501097186.0,1501099248.0,1004.0,5.0,5.0
7990,92,3,889,1,1505481011.0,1505481630.0,1505484992.0,1511.0,5.0,5.0
7991,34,5,932,1,1511721751.0,1511721958.0,1511723442.0,778.0,4.0,5.0
7992,94,6,67,1,1509471316.0,1509471607.0,1509475156.0,2116.0,5.0,5.0
7993,80,3,543,1,1512425481.0,1512425579.0,1512428768.0,1156.0,5.0,5.0
7994,23,5,702,1,1513081423.0,1513082270.0,1513084515.0,1075.0,5.0,5.0
7995,32,3,460,1,1510716436.0,1510716597.0,1510717906.0,592.0,5.0,3.0
7996,68,2,613,1,1514617129.0,1514617260.0,1514619505.0,873.0,5.0,1.0
7997,89,2,975,1,1513905659.0,1513906530.0,1513908283.0,725.0,5.0,5.0
7998,30,4,79,1,1514416104.0,1514416814.0,1514420117.0,1190.0,5.0,5.0
7999,62,4,237,1,1514299006.0,1514299813.0,1514302073.0,1081.0,5.0,5.0
8000,86,1,230,1,1509810574.0,1509810743.0,1509812974.0,1070.0,5.0,5.0
8001,34,5,104,1,1511383729.0,1511383976.0,1511385494.0,655.0,5.0,3.0
8002,73,3,851,1,1503544684.0,1503545436.0,1503545899.0,338.0,5.0,5.0
8004,82,6,87,1,1507855570.0,1507856413.0,1507859124.0,1013.0,5.0,4.0
8005,23,5,709,0,1514670848.0,1514671637.0,1514674635.0,1099.0,2.0,5.0
8006,17,5,653,1,1512945258.0,1512946092.0,1512946536.0,333.0,5.0,2.0
8007,44,0,633,1,1514219088.0,1514219802.0,1514222560.0,1275.0,5.0,5.0
8008,52,3,940,1,1512756252.0,1512756703.0,1512758930.0,1068.0,5.0,1.0
8009,97,4,836,1,1497347482.0,1497347709.0,1497348861.0,822.0,5.0,5.0
8010,41,3,150,1,1513246425.0,1513246871.0,1513250129.0,1470.0,5.0,5.0
8011,10,3,489,1,1500559355.0,1500560123.0,1500561690.0,811.0,5.0,5.0
8012,10,3,404,1,1504678351.0,1504678576.0,1504680533.0,787.0,5.0,5.0
8013,16,6,549,1,1508727510.0,1508727679.0,1508730276.0,979.0,5.0,5.0
8014,27,5,583,1,1504533281.0,1504533775.0,1504534727.0,571.0,5.0,5.0
8015,73,3,565,1,1513980152.0,1513980794.0,1513984163.0,1210.0,5.0,3.0
8016,75,1,511,1,1503848771.0,1503848871.0,1503850407.0,799.0,5.0,2.0
8017,45,3,180,1,1507318004.0,1507318702.0,1507320217.0,790.0,5.0,4.0
8018,92,3,5,1,1514137300.0,1514138065.0,1514138737.0,562.0,2.0,2.0
8019,80,3,213,1,1514590508.0,1514590656.0,1514593793.0,1141.0,3.0,5.0
8020,18,3,819,1,1510815625.0,1510816190.0,1510818398.0,862.0,5.0,4.0
8021,18,3,716,1,1513154829.0,1513155526.0,1513156964.0,760.0,5.0,5.0
8022,27,5,108,1,1506493783.0,1506494676.0,1506497957.0,1184.0,5.0,5.0
8023,0,0,594,1,1503790157.0,1503791005.0,1503791993.0,496.0,5.0,3.0
8024,53,3,19,1,1512768013.0,1512768618.0,1512771866.0,1174.0,5.0,5.0
8025,19,6,501,1,1513719710.0,1513720460.0,1513723992.0,1259.0,2.0,4.0
8026,87,3,180,1,1513514150.0,1513514621.0,1513515371.0,492.0,4.0,5.0
8027,41,3,894,1,1513507115.0,1513507304.0,1513508420.0,635.0,4.0,5.0
8028,80,3,804,1,1512049817.0,1512050455.0,1512051692.0,682.0,1.0,1.0
8029,90,6,998,1,1509307018.0,1509307339.0,1509309197.0,924.0,5.0,5.0
8030,32,3,514,1,1512967299.0,1512968197.0,1512971195.0,1099.0,5.0,1.0
8031,98,4,153,0,1514217579.0,1514218042.0,1514219328.0,701.0,4.0,5.0
8032,81,5,283,1,1511630164.0,1511630969.0,1511632322.0,930.0,4.0,5.0
8033,77,6,57,1,1511275922.0,1511276755.0,1511278299.0,802.0,3.0,5.0
8034,37,5,267,1,1510583062.0,1510583142.0,1510584076.0,564.0,5.0,5.0
8035,48,2,965,1,1509273310.0,1509273948.0,1509274658.0,476.0,5.0,3.0
8036,3,2,676,1,1509006471.0,1509006651.0,1509008188.0,799.0,4.0,5.0
8037,81,5,141,1,1506175977.0,1506176813.0,1506179636.0,1300.0,5.0,5.0
8038,40,5,92,1,1512165807.0,1512166086.0,1512167544.0,637.0,5.0,5.0
8039,73,3,964,1,1511502279.0,1511502364.0,1511505939.0,1272.0,3.0,5.0
8040,28,5,31,1,1504549035.0,1504549815.0,1504550923.0,632.0,5.0,5.0
8041,48,2,191,1,1513081127.0,1513081662.0,1513082307.0,451.0,5.0,5.0
8042,81,5,41,1,1513621830.0,1513622244.0,1513624367.0,1027.0,1.0,5.0
8043,88,2,988,1,1510640403.0,1510641108.0,1510644366.0,1177.0,5.0,5.0
8044,40,5,760,1,1511532227.0,1511532734.0,1511534323.0,819.0,1.0,5.0
8045,48,2,762,1,1514636641.0,1514637468.0,1514638409.0,566.0,5.0,5.0
8046,62,4,245,1,1507461009.0,1507461843.0,1507462602.0,496.0,4.0,5.0
8047,67,2,210,1,1508574625.0,1508574827.0,1508576636.0,905.0,5.0,5.0
8048,17,5,806,1,1512921384.0,1512921823.0,1512923233.0,749.0,5.0,3.0
8049,30,4,20,1,1514544194.0,1514544547.0,1514546200.0,844.0,3.0,5.0
8050,62,4,789,0,1512034842.0,1512035193.0,1512037677.0,1541.0,1.0,5.0
8051,89,2,208,1,1513191838.0,1513192013.0,1513192571.0,417.0,5.0,5.0
8052,30,4,234,1,1514271278.0,1514272129.0,1514273349.0,565.0,5.0,4.0
8053,33,2,516,1,1497205706.0,1497206355.0,1497207417.0,614.0,5.0,5.0
8054,83,3,895,1,1507348852.0,1507349178.0,1507349533.0,306.0,5.0,5.0
8055,62,4,75,1,1510642462.0,1510642663.0,1510644290.0,688.0,3.0,5.0
8056,81,5,122,0,1498308024.0,1498308341.0,1498311635.0,1484.0,5.0,5.0
8057,10,3,793,1,1508577523.0,1508577891.0,1508579588.0,1116.0,5.0,3.0
8058,79,3,187,1,1514762916.0,1514763575.0,1514765113.0,661.0,5.0,5.0
8060,45,3,506,1,1508222237.0,1508222564.0,1508222968.0,321.0,5.0,5.0
8061,18,3,817,1,1513799478.0,1513799633.0,1513802824.0,1444.0,5.0,1.0
8062,62,4,339,0,1508570534.0,1508570745.0,1508573268.0,956.0,5.0,5.0
8063,91,3,783,1,1513096342.0,1513096544.0,1513097957.0,751.0,5.0,5.0
8064,79,3,503,1,1514112079.0,1514112193.0,1514112642.0,375.0,5.0,5.0
8065,64,3,428,1,1497965021.0,1497965396.0,1497966080.0,466.0,5.0,5.0
8066,73,3,543,1,1507546906.0,1507547552.0,1507551049.0,1563.0,1.0,1.0
8067,32,3,820,1,1508689999.0,1508690849.0,1508692684.0,915.0,5.0,1.0
8068,86,1,991,1,1501273951.0,1501274836.0,1501276253.0,625.0,5.0,3.0
8069,36,2,811,1,1513492232.0,1513492357.0,1513493666.0,592.0,5.0,4.0
8070,84,3,527,1,1494265924.0,1494266130.0,1494269176.0,1844.0,1.0,5.0
8071,28,5,21,1,1513488374.0,1513488880.0,1513492207.0,1198.0,5.0,5.0
8072,89,2,973,1,1514252703.0,1514252919.0,1514253254.0,300.0,2.0,5.0
8073,48,2,866,1,1503763866.0,1503763950.0,1503766772.0,1300.0,5.0,5.0
8074,86,1,95,1,1514203005.0,1514203158.0,1514205122.0,965.0,3.0,5.0
8075,21,2,801,1,1506115387.0,1506115917.0,1506117938.0,806.0,1.0,5.0
8076,97,4,20,1,1504936107.0,1504936316.0,1504938331.0,804.0,5.0,5.0
8077,39,3,844,1,1509474668.0,1509475527.0,1509476823.0,705.0,5.0,5.0
8078,49,0,72,1,1512833910.0,1512834325.0,1512837787.0,1550.0,4.0,5.0
8079,41,3,413,1,1513322841.0,1513323548.0,1513326745.0,1159.0,5.0,5.0
8080,49,0,919,1,1513913342.0,1513913815.0,1513917018.0,1160.0,5.0,5.0
8081,83,3,672,0,1510197200.0,1510198047.0,1510199987.0,781.0,5.0,1.0
8082,88,2,814,1,1503136618.0,1503137438.0,1503140444.0,1823.0,4.0,5.0
8083,10,3,502,1,1513530971.0,1513531861.0,1513533440.0,1052.0,5.0,2.0
8084,67,2,869,1,1508251496.0,1508251788.0,1508255354.0,1590.0,5.0,5.0
8085,79,3,277,1,1514431269.0,1514431700.0,1514434739.0,1111.0,5.0,5.0
8086,10,3,121,1,1509706914.0,1509707092.0,1509709992.0,1330.0,5.0,5.0
8087,26,2,366,1,1512808757.0,1512809449.0,1512812765.0,1493.0,5.0,5.0
8088,86,1,937,1,1510300320.0,1510301081.0,1510301763.0,404.0,5.0,5.0
